,item_id,activation_date,date_from,date_to
1004856,e2939d7ff43f,3/16/17,3/16/17,3/28/17
1004857,8b0ab91ab31a,3/15/17,3/15/17,3/28/17
1004858,2331809d1a44,3/21/17,3/21/17,3/28/17
1004859,09d8ff0d287c,3/23/17,3/23/17,3/28/17
1004860,da963b61c012,3/1/17,3/15/17,3/28/17
1004861,246b5174c0e5,2/21/17,3/15/17,3/22/17
1004862,2008967ab4a9,3/2/17,3/15/17,3/28/17
1004863,403b93781ba5,3/13/17,3/15/17,3/28/17
1004864,411b3892306b,3/11/17,3/15/17,3/28/17
1004865,cd30baf8438c,3/4/17,3/15/17,3/28/17
1004866,a6f04f365c98,3/14/17,3/15/17,3/18/17
1004867,d9458d453610,2/17/17,3/15/17,3/19/17
1004868,20f89609ae3d,2/26/17,3/15/17,3/28/17
1004869,da249dad54d8,3/15/17,3/15/17,3/28/17
1004870,719d1890ab32,2/21/17,3/15/17,3/23/17
1004871,ac394c719e36,3/1/17,3/15/17,3/28/17
1004872,de6e70e08aea,2/16/17,3/15/17,3/18/17
1004873,351aa74fcae3,2/26/17,3/15/17,3/28/17
1004874,cd9717c90c8f,3/27/17,3/27/17,3/28/17
1004875,c74b7ee8fcba,3/16/17,3/16/17,3/28/17
1004876,92e9dfac5d9b,3/25/17,3/25/17,3/28/17
1004877,fc402a4e56f8,2/25/17,3/15/17,3/26/17
1004878,35028047d6e0,3/23/17,3/23/17,3/28/17
1004879,29089ec20740,3/9/17,3/15/17,3/28/17
1004880,581c5ab92351,3/12/17,3/15/17,3/25/17
1004881,13e2d4cf3aa3,3/11/17,3/15/17,3/28/17
1004882,e2203678158e,3/17/17,3/17/17,3/28/17
1004883,adaf633721f9,3/15/17,3/15/17,3/28/17
1004884,f23d3955be34,3/2/17,3/15/17,3/28/17
1004885,13393590854b,3/20/17,3/20/17,3/28/17
1004886,ddc3186b85eb,2/27/17,3/15/17,3/28/17
1004887,d26ccd3eea89,3/1/17,3/15/17,3/28/17
1004888,879d5911a0db,2/13/17,3/15/17,3/15/17
1004889,c1a9dc62e274,3/10/17,3/15/17,3/28/17
1004890,b2f40442e0c6,3/10/17,3/15/17,3/28/17
1004891,7996e93fe84e,3/4/17,3/15/17,3/28/17
1004892,d12cb276a10f,3/21/17,3/21/17,3/28/17
1004893,44a4c41e4308,3/4/17,3/15/17,3/28/17
1004894,fd23b254a901,3/21/17,3/21/17,3/28/17
1004895,c603a75d4451,3/26/17,3/26/17,3/28/17
1004896,e87fb444c6b2,2/20/17,3/15/17,3/22/17
1004897,20d1e46e182c,2/23/17,3/15/17,3/25/17
1004898,fad565894800,2/19/17,3/15/17,3/21/17
1004899,212901f5d31a,3/27/17,3/27/17,3/28/17
1004900,af00608fe867,3/24/17,3/24/17,3/28/17
1004901,66efe6710e07,2/26/17,3/15/17,3/28/17
1004902,bd58b7992237,2/20/17,3/15/17,3/22/17
1004903,d12da511d815,3/2/17,3/15/17,3/28/17
1004904,dca428e9a4d2,2/18/17,3/15/17,3/20/17
1004905,bfc8a3ba513b,3/20/17,3/20/17,3/28/17
1004906,a43eae3be34e,2/27/17,3/15/17,3/28/17
1004907,c76b70a9a8e4,3/22/17,3/22/17,3/28/17
1004908,08a71ff31a31,2/16/17,3/15/17,3/17/17
1004909,8f4fffd4f093,3/19/17,3/19/17,3/28/17
1004910,39b9a00bde08,3/4/17,3/15/17,3/28/17
1004911,c43dfe2a5d23,3/8/17,3/15/17,3/28/17
1004912,362b30912503,3/16/17,3/16/17,3/28/17
1004913,bbea26b1cd78,2/16/17,3/15/17,3/18/17
1004914,9e1863ece45c,2/27/17,3/15/17,3/26/17
1004915,752d76f0267e,3/8/17,3/15/17,3/28/17
1004916,511e0ea7ed24,3/4/17,3/15/17,3/28/17
1004917,e7b513ba10cb,3/6/17,3/15/17,3/28/17
1004918,af02e0375068,3/19/17,3/19/17,3/28/17
1004919,cf5bc8830df5,2/15/17,3/15/17,3/16/17
1004920,4c0b71fee1e4,3/24/17,3/24/17,3/28/17
1004921,da099ccee111,2/21/17,3/15/17,3/23/17
1004922,127f9ae39d56,3/13/17,3/15/17,3/28/17
1004923,846f164f23db,2/19/17,3/15/17,3/21/17
1004924,71eb69515543,3/4/17,3/15/17,3/28/17
1004925,238a37d02533,3/24/17,3/24/17,3/28/17
1004926,90594a0dad16,2/25/17,3/15/17,3/27/17
1004927,db931f14ee09,3/16/17,3/16/17,3/28/17
1004928,00ead10b735c,3/8/17,3/15/17,3/28/17
1004929,1d3eecdd2eef,2/14/17,3/15/17,3/15/17
1004930,98223de9b370,3/12/17,3/15/17,3/20/17
1004931,109b3a195557,2/17/17,3/15/17,3/18/17
1004932,c2557521269a,3/7/17,3/15/17,3/28/17
1004933,8740dc6bde60,3/10/17,3/15/17,3/28/17
1004934,9286303e5ad5,3/14/17,3/15/17,3/28/17
1004935,e078aea71d74,3/3/17,3/15/17,3/28/17
1004936,9204888c586a,3/14/17,3/15/17,3/28/17
1004937,e3f4809f0f0f,3/16/17,3/16/17,3/26/17
1004938,cf2faa073c6b,2/25/17,3/15/17,3/27/17
1004939,db2a66a569ff,3/5/17,3/15/17,3/28/17
1004940,6dcf8f3da3f7,3/19/17,3/19/17,3/28/17
1004941,8e3de9b82053,3/6/17,3/15/17,3/28/17
1004942,66bebf03f90e,3/21/17,3/21/17,3/28/17
1004943,38785e71e1aa,3/11/17,3/15/17,3/28/17
1004944,2381dce92be4,3/1/17,3/15/17,3/28/17
1004945,c6a0187585e1,2/27/17,3/15/17,3/28/17
1004946,574280d9ef67,3/9/17,3/15/17,3/28/17
1004947,988a93260e63,3/21/17,3/21/17,3/28/17
1004948,a6cf607f0e9e,3/15/17,3/15/17,3/28/17
1004949,0bf1aec57a73,3/20/17,3/20/17,3/28/17
1004950,9a98e31c27d5,2/14/17,3/15/17,3/16/17
1004951,1ce765bee2d8,3/9/17,3/15/17,3/28/17
1004952,648d9615a463,3/21/17,3/21/17,3/28/17
1004953,99457ee991bd,3/7/17,3/15/17,3/28/17
1.00E+06,23935e782859,3/3/17,3/15/17,3/28/17
1004955,ca3237d86752,2/17/17,3/15/17,3/19/17
1004956,57058d7e4d70,2/20/17,3/15/17,3/21/17
1004957,4383e09d2781,3/18/17,3/18/17,3/28/17
1004958,a28035035a77,2/28/17,3/15/17,3/28/17
1004959,6c3c6be0669a,3/13/17,3/15/17,3/18/17
1004960,73c9c40b383a,3/3/17,3/15/17,3/28/17
1004961,3849328733ab,2/16/17,3/15/17,3/18/17
1004962,d3df367e2b25,2/17/17,3/15/17,3/19/17
1004963,c974bcf373c9,3/21/17,3/21/17,3/28/17
1004964,f2b6dc7447db,3/8/17,3/15/17,3/28/17
1004965,0530aaef5ba2,2/13/17,3/15/17,3/15/17
1004966,b5b5c84d2b95,3/23/17,3/23/17,3/28/17
1004967,262867d840d2,3/8/17,3/15/17,3/28/17
1004968,92d0b7bc7678,3/2/17,3/15/17,3/28/17
1004969,4c021b0c95f9,3/10/17,3/15/17,3/22/17
1004970,91460437a28c,2/3/17,3/15/17,3/28/17
1004971,50cd87257c8c,2/17/17,3/15/17,3/19/17
1004972,621069ca50e7,3/5/17,3/15/17,3/28/17
1004973,e6cd2997d009,3/28/17,3/28/17,3/28/17
1004974,6d092b011093,3/3/17,3/15/17,3/28/17
1004975,3ab3c7facb83,3/27/17,3/27/17,3/28/17
1004976,3409962df8a3,2/28/17,3/15/17,3/24/17
1004977,1cc2210e0db0,3/12/17,3/15/17,3/28/17
1004978,68f910d91917,2/16/17,3/15/17,3/18/17
1004979,47ce5902a32c,3/9/17,3/15/17,3/28/17
1004980,1b00a5f59d66,3/3/17,3/15/17,3/28/17
1004981,7853bda89161,2/21/17,3/15/17,3/22/17
1004982,64e25ab83ae3,3/23/17,3/23/17,3/28/17
1004983,06316024ad55,2/20/17,3/15/17,3/22/17
1004984,f2ed6f8e3248,3/24/17,3/24/17,3/28/17
1004985,a0e958772d60,3/20/17,3/20/17,3/28/17
1004986,0220c3ee83dd,3/24/17,3/24/17,3/28/17
1004987,94689189e38e,3/9/17,3/15/17,3/28/17
1004988,a738394bfd77,2/22/17,3/15/17,3/23/17
1004989,a23c2af8d2e1,2/13/17,3/15/17,3/15/17
1004990,21ec60a1ec5d,2/14/17,3/15/17,3/15/17
1004991,2185f07539e3,3/1/17,3/15/17,3/28/17
1004992,dcdcc2411717,3/23/17,3/23/17,3/28/17
1004993,0e4cc3b30767,3/17/17,3/17/17,3/28/17
1004994,5b43139986fc,3/17/17,3/17/17,3/28/17
1004995,db9cc5dce543,3/17/17,3/17/17,3/28/17
1004996,3b8939076181,3/13/17,3/15/17,3/28/17
1004997,0271f3fba3ce,3/16/17,3/16/17,3/28/17
1004998,5186cc7545af,2/17/17,3/15/17,3/19/17
1004999,39bd6b3ed9a9,3/3/17,3/15/17,3/28/17
1005000,01699ad09e0c,3/14/17,3/15/17,3/28/17
1005001,f2bd4aeb38c0,2/21/17,3/15/17,3/23/17
1005002,b00c4ed33f0f,2/23/17,3/15/17,3/25/17
1005003,c79fdcb2a3ad,2/17/17,3/15/17,3/19/17
1005004,0aa17480ec47,2/21/17,3/15/17,3/23/17
1005005,6208ba9767bc,3/16/17,3/16/17,3/28/17
1005006,2b2365d7a6a5,2/22/17,3/15/17,3/24/17
1005007,b3ce403374aa,2/20/17,3/15/17,3/21/17
1005008,0e980c1313a1,3/21/17,3/21/17,3/28/17
1005009,9fc45de6b1e8,3/2/17,3/15/17,3/28/17
1005010,3c6ae0f20b0e,3/20/17,3/20/17,3/28/17
1005011,0755656110c5,3/27/17,3/27/17,3/28/17
1005012,8a844cee8d4a,2/26/17,3/15/17,3/28/17
1005013,1e02b8e1284b,3/3/17,3/15/17,3/20/17
1005014,95eb152a9626,3/6/17,3/15/17,3/28/17
1005015,3f4d45a15955,2/21/17,3/15/17,3/23/17
1005016,ca9375794113,2/15/17,3/15/17,3/17/17
1005017,6be3b0b01afb,3/3/17,3/15/17,3/28/17
1005018,a0d9f00da00b,3/27/17,3/27/17,3/28/17
1005019,01838238f0ad,2/24/17,3/15/17,3/26/17
1005020,6d577a4a7bb7,2/20/17,3/15/17,3/21/17
1005021,9f5b55f2512f,3/18/17,3/18/17,3/28/17
1005022,e958c2a7fa15,3/11/17,3/15/17,3/28/17
1005023,dbaf744dc8e3,3/9/17,3/15/17,3/28/17
1005024,0478f2a1d82a,3/18/17,3/18/17,3/28/17
1005025,e046983a9676,2/24/17,3/15/17,3/26/17
1005026,e732656386a7,3/10/17,3/15/17,3/28/17
1005027,3e6f3f2d8d20,3/26/17,3/26/17,3/28/17
1005028,9462c1175bf8,3/4/17,3/15/17,3/28/17
1005029,fa1d3099eefd,3/20/17,3/20/17,3/22/17
1005030,67f5a9a21a64,3/27/17,3/27/17,3/28/17
1005031,8ef20287bdcf,2/21/17,3/15/17,3/22/17
1005032,307d01a21c29,3/3/17,3/15/17,3/28/17
1005033,87ed796987fd,3/15/17,3/15/17,3/28/17
1005034,6be707490c14,3/19/17,3/19/17,3/28/17
1005035,f0da9b675abc,3/5/17,3/15/17,3/28/17
1005036,4dc85deed16e,3/8/17,3/15/17,3/28/17
1005037,7468c17ba692,3/5/17,3/15/17,3/28/17
1005038,40ab0ee5586a,2/15/17,3/15/17,3/17/17
1005039,d15c93e9e0ab,3/10/17,3/15/17,3/28/17
1005040,3c44d7fefe71,2/18/17,3/15/17,3/19/17
1005041,5f0a58006663,3/22/17,3/22/17,3/28/17
1005042,631c0cf3001f,3/11/17,3/15/17,3/28/17
1005043,e87a335a814a,3/11/17,3/15/17,3/28/17
1005044,99b6cb9bfdcd,3/13/17,3/15/17,3/28/17
1005045,51881d7232fb,3/2/17,3/15/17,3/28/17
1005046,2b5a7cf708ca,2/23/17,3/15/17,3/25/17
1005047,b16dec39f2a9,2/27/17,3/15/17,3/22/17
1005048,f97397e56a74,3/22/17,3/22/17,3/22/17
1005049,416a12dfcf32,3/26/17,3/26/17,3/28/17
1005050,8090fe74d78d,3/10/17,3/15/17,3/28/17
1005051,7185b07902a4,2/27/17,3/15/17,3/28/17
1005052,ec13cb66f47e,3/5/17,3/15/17,3/28/17
1005053,09f8eaac0f9e,3/10/17,3/15/17,3/28/17
1005054,cd965eb70ff3,2/26/17,3/15/17,3/28/17
1005055,c3dd794d7329,3/19/17,3/19/17,3/28/17
1005056,a52fc62a505b,2/14/17,3/15/17,3/16/17
1005057,822857c2a0f1,3/10/17,3/15/17,3/28/17
1005058,31eaf2ad9d8b,3/21/17,3/21/17,3/28/17
1005059,79793f69b5e9,3/14/17,3/15/17,3/28/17
1005060,7244a391ce2a,3/11/17,3/15/17,3/28/17
1005061,aaeb5308d4af,3/1/17,3/15/17,3/28/17
1005062,284544dca6f9,2/18/17,3/15/17,3/20/17
1005063,27ea4cd2291a,3/26/17,3/26/17,3/28/17
1005064,5e85bf9fbf49,3/4/17,3/15/17,3/19/17
1005065,fd4bcbb1258b,3/14/17,3/15/17,3/28/17
1005066,265fa1b690e3,3/16/17,3/16/17,3/28/17
1005067,3104e2b14e45,2/26/17,3/15/17,3/28/17
1005068,0642a19d69f8,3/7/17,3/15/17,3/28/17
1005069,f56faeb87e8f,3/18/17,3/18/17,3/28/17
1005070,723bf79c18f9,3/10/17,3/15/17,3/25/17
1005071,9040dbf51cd3,2/24/17,3/15/17,3/26/17
1005072,954a54725ade,3/7/17,3/15/17,3/24/17
1005073,8.64E+11,3/17/17,3/17/17,3/28/17
1005074,f02df75cfad9,2/16/17,3/15/17,3/17/17
1005075,90b0fb912314,3/11/17,3/15/17,3/28/17
1005076,ace9833d9eda,3/15/17,3/15/17,3/28/17
1005077,9129dee3aa92,3/27/17,3/27/17,3/28/17
1005078,bef9a616fe1c,3/23/17,3/23/17,3/28/17
1005079,1.89E+73,3/8/17,3/15/17,3/28/17
1005080,b7316518c063,3/4/17,3/15/17,3/28/17
1005081,27569795f545,3/6/17,3/15/17,3/28/17
1005082,a666edcab2b6,2/15/17,3/15/17,3/17/17
1005083,2edb2e7c41a6,2/27/17,3/15/17,3/28/17
1005084,27a9b3d3c935,3/14/17,3/15/17,3/18/17
1005085,5f8298d7c775,2/24/17,3/15/17,3/25/17
1005086,2289612570c2,3/5/17,3/15/17,3/28/17
1005087,ba5e82a82b8d,2/21/17,3/15/17,3/23/17
1005088,80f0836e4f2f,3/20/17,3/20/17,3/28/17
1005089,4372105d26a8,3/21/17,3/21/17,3/25/17
1005090,75c644aab4f6,3/16/17,3/16/17,3/28/17
1005091,3529694a338a,3/5/17,3/15/17,3/28/17
1005092,a1015eec1c5c,3/26/17,3/26/17,3/28/17
1005093,20e740c22f58,3/24/17,3/24/17,3/28/17
1005094,e4556ef1073f,3/9/17,3/15/17,3/28/17
1005095,dfccdf5d16f2,3/9/17,3/15/17,3/28/17
1005096,795d5702bd42,3/13/17,3/15/17,3/28/17
1005097,309555dacc2d,3/27/17,3/27/17,3/28/17
1005098,8930b2f97f24,3/13/17,3/15/17,3/28/17
1005099,b2f0d0bf54f2,2/19/17,3/15/17,3/21/17
1005100,387166dfa109,3/7/17,3/15/17,3/28/17
1005101,55a776773188,2/17/17,3/15/17,3/18/17
1005102,2e3c2444bb63,3/15/17,3/15/17,3/25/17
1005103,011722191d38,2/13/17,3/15/17,3/15/17
1005104,4bb7cda1621f,2/15/17,3/15/17,3/17/17
1005105,0c7d902e3eab,2/20/17,3/15/17,3/22/17
1005106,ceea3cfe869e,2/24/17,3/15/17,3/25/17
1005107,e530450a20a5,3/8/17,3/15/17,3/28/17
1005108,0a23f3fd5617,3/23/17,3/23/17,3/28/17
1005109,c94cfd847978,3/20/17,3/20/17,3/28/17
1005110,92593dc88a36,3/1/17,3/15/17,3/28/17
1005111,90d385b8ec9e,2/17/17,3/15/17,3/19/17
1005112,c38e7ef4270f,3/26/17,3/26/17,3/28/17
1005113,88470f745a32,3/14/17,3/15/17,3/18/17
1005114,804797c60c84,3/16/17,3/16/17,3/28/17
1005115,39258c198448,3/3/17,3/15/17,3/28/17
1005116,40bcc406acc2,3/10/17,3/15/17,3/28/17
1005117,dc280c354daf,3/20/17,3/20/17,3/28/17
1005118,c849be22c9b8,2/17/17,3/15/17,3/18/17
1005119,5b931792450e,3/9/17,3/15/17,3/28/17
1005120,7f46670020bf,3/7/17,3/15/17,3/28/17
1005121,106cbc582fea,3/21/17,3/21/17,3/28/17
1005122,a86fe96802dc,3/19/17,3/19/17,3/28/17
1005123,e331f63ecb81,2/15/17,3/15/17,3/17/17
1005124,9faa2250cac6,3/27/17,3/27/17,3/28/17
1005125,c960ccba69cb,3/22/17,3/22/17,3/28/17
1005126,9404da90abab,3/23/17,3/23/17,3/28/17
1005127,901fac275978,3/5/17,3/15/17,3/28/17
1005128,e27e1a693372,3/23/17,3/23/17,3/28/17
1005129,1cbfe4e9052f,3/26/17,3/26/17,3/28/17
1005130,24d9560b3615,3/20/17,3/20/17,3/28/17
1005131,fee2761f3cc3,3/6/17,3/15/17,3/28/17
1005132,191145c5a9d8,2/27/17,3/15/17,3/28/17
1005133,237f9b178e07,3/27/17,3/27/17,3/28/17
1005134,2c0e957b077b,2/14/17,3/15/17,3/16/17
1005135,fae4bf9eca53,3/26/17,3/26/17,3/28/17
1005136,1294762fbd5c,3/18/17,3/18/17,3/28/17
1005137,d2f75415c10a,3/16/17,3/16/17,3/19/17
1005138,80e5d5078fc6,2/17/17,3/15/17,3/19/17
1005139,2c7a0a31c4e1,3/27/17,3/27/17,3/28/17
1005140,f87c27c38c31,3/17/17,3/17/17,3/28/17
1005141,148396d8a4bc,3/25/17,3/25/17,3/28/17
1005142,7adc39084a4d,3/2/17,3/15/17,3/28/17
1005143,5590c4a40c9e,3/17/17,3/17/17,3/28/17
1005144,0d960a5bfa3c,2/17/17,3/15/17,3/19/17
1005145,023965ccd4e3,3/17/17,3/17/17,3/28/17
1005146,ec4d3182185b,3/25/17,3/25/17,3/28/17
1005147,4c9541dcb204,2/27/17,3/15/17,3/28/17
1005148,4cd9981f01be,2/28/17,3/15/17,3/28/17
1005149,1394fc4abbe2,3/4/17,3/15/17,3/28/17
1005150,7dc74d9fd6c1,3/16/17,3/16/17,3/28/17
1005151,4e6af19b1cff,3/24/17,3/24/17,3/28/17
1005152,6523311234c8,2/19/17,3/15/17,3/21/17
1005153,8bd1fd3ba3f1,2/20/17,3/15/17,3/22/17
1005154,601118500f21,3/23/17,3/23/17,3/28/17
1005155,c46997a0d235,3/19/17,3/19/17,3/28/17
1005156,30a20459118e,3/5/17,3/15/17,3/28/17
1005157,8c69c63003ee,3/9/17,3/15/17,3/28/17
1005158,a2339ec4db5d,3/20/17,3/20/17,3/28/17
1005159,37086c0d9fa8,3/11/17,3/15/17,3/19/17
1005160,48e862c1dec5,3/20/17,3/20/17,3/28/17
1005161,21cd6d231750,3/14/17,3/15/17,3/28/17
1005162,09f50669f79f,3/13/17,3/15/17,3/28/17
1005163,d6cd262286a5,3/10/17,3/15/17,3/28/17
1005164,8412a73e0326,3/6/17,3/15/17,3/22/17
1005165,a92e2a9566b4,3/7/17,3/15/17,3/28/17
1005166,c744133b05ec,2/28/17,3/15/17,3/28/17
1005167,ae4afe0680ae,2/18/17,3/15/17,3/20/17
1005168,a39e81b7126c,2/26/17,3/15/17,3/28/17
1005169,fae39e432db9,2/18/17,3/15/17,3/20/17
1005170,54c078bba2eb,2/18/17,3/15/17,3/20/17
1005171,c13205bf02d5,3/5/17,3/15/17,3/28/17
1005172,5f7b00220e4a,3/23/17,3/23/17,3/28/17
1005173,d2acb2696c78,2/19/17,3/15/17,3/21/17
1005174,2ca0dd6eb97d,3/7/17,3/15/17,3/28/17
1005175,fb06cadf44f5,3/1/17,3/15/17,3/28/17
1005176,35d12c2fa1a8,3/24/17,3/24/17,3/28/17
1005177,fbb6bf62db18,3/27/17,3/27/17,3/28/17
1005178,65486d7ae229,3/6/17,3/15/17,3/28/17
1005179,218b163ed899,3/11/17,3/15/17,3/28/17
1005180,82abd910638e,2/17/17,3/15/17,3/19/17
1005181,ae3492609c0b,2/26/17,3/15/17,3/28/17
1005182,97eb0fbfbd69,3/6/17,3/15/17,3/19/17
1005183,72dcc065eb04,3/5/17,3/15/17,3/28/17
1005184,12fcf40c9b4a,3/20/17,3/20/17,3/28/17
1005185,fd8dc2f5ea5f,3/5/17,3/15/17,3/28/17
1005186,0a5a5dbcb5b0,3/1/17,3/15/17,3/28/17
1005187,140084b6663d,2/28/17,3/15/17,3/28/17
1005188,034020fc9fa6,3/14/17,3/15/17,3/28/17
1005189,70cea2165e2f,3/1/17,3/15/17,3/28/17
1005190,e1f942a89cdf,3/4/17,3/15/17,3/28/17
1005191,6540373f411e,3/23/17,3/23/17,3/28/17
1005192,c597117429f3,3/22/17,3/22/17,3/28/17
1005193,d7ccdb757748,3/14/17,3/15/17,3/28/17
1005194,e3ebc02c2307,3/22/17,3/22/17,3/28/17
1005195,b0e241b4f7bf,3/13/17,3/15/17,3/20/17
1005196,7aa74bd2146b,3/5/17,3/15/17,3/28/17
1005197,43698f3745f7,3/9/17,3/15/17,3/28/17
1005198,b0167a34c898,3/23/17,3/23/17,3/28/17
1005199,e36f97e12b18,2/26/17,3/15/17,3/27/17
1005200,eb530d047ec7,3/14/17,3/15/17,3/28/17
1005201,9fd94b5f7dcc,2/25/17,3/15/17,3/26/17
1005202,e97072e0606b,3/23/17,3/23/17,3/28/17
1005203,7189c6dc28b5,3/24/17,3/24/17,3/28/17
1005204,3c0df325db62,3/19/17,3/19/17,3/28/17
1005205,b1a29e8002b8,3/21/17,3/21/17,3/28/17
1005206,7ff1636e9902,3/19/17,3/19/17,3/28/17
1005207,717de07412b1,3/10/17,3/15/17,3/28/17
1005208,e0e6342e269a,3/20/17,3/20/17,3/28/17
1005209,73341d9a25da,3/12/17,3/15/17,3/28/17
1005210,1808b8b429ea,3/2/17,3/15/17,3/28/17
1005211,db404cb9e1f0,3/5/17,3/15/17,3/28/17
1005212,612318dcf5e4,3/10/17,3/15/17,3/28/17
1005213,89e1ddb2c443,3/10/17,3/15/17,3/28/17
1005214,6da92aaab8fd,3/23/17,3/23/17,3/28/17
1.01E+06,0816e7887a7f,3/16/17,3/16/17,3/28/17
1005216,67c268f481b2,2/13/17,3/15/17,3/15/17
1005217,8ed697f28b8f,2/22/17,3/15/17,3/24/17
1005218,9de41bfad89c,3/19/17,3/19/17,3/28/17
1005219,bd6f82a74b7c,3/21/17,3/21/17,3/28/17
1005220,9913ad87ced3,2/21/17,3/15/17,3/23/17
1005221,ebca0f7bef63,2/21/17,3/15/17,3/23/17
1005222,ca3a529f4e15,3/16/17,3/16/17,3/28/17
1005223,179e25c83878,3/2/17,3/15/17,3/28/17
1005224,2ad46dd6d2ac,3/11/17,3/15/17,3/28/17
1005225,a17ad9c85a07,3/2/17,3/15/17,3/28/17
1005226,fec52beb8cef,3/4/17,3/15/17,3/28/17
1005227,1f5169c06298,2/16/17,3/15/17,3/18/17
1005228,46d6102ee267,3/7/17,3/15/17,3/28/17
1005229,2250571ddf8e,3/10/17,3/15/17,3/28/17
1005230,7f7450be69ca,2/18/17,3/15/17,3/20/17
1005231,52902fb1b800,3/21/17,3/21/17,3/28/17
1005232,040dc0a2be7a,3/26/17,3/26/17,3/28/17
1005233,fefb68311400,2/28/17,3/15/17,3/24/17
1005234,1e05d0878adf,3/5/17,3/15/17,3/28/17
1005235,744d5680ed80,3/15/17,3/15/17,3/19/17
1005236,d25c80f3c48e,3/10/17,3/15/17,3/28/17
1005237,45b05e66d704,2/14/17,3/15/17,3/15/17
1005238,614da8e86899,3/22/17,3/22/17,3/28/17
1005239,164a33176bb0,3/13/17,3/15/17,3/18/17
1005240,8c6440f00f38,2/28/17,3/15/17,3/28/17
1005241,8f306a836b88,3/17/17,3/17/17,3/28/17
1005242,2684a6634c96,3/6/17,3/15/17,3/28/17
1005243,7666d4923bf9,3/3/17,3/15/17,3/28/17
1005244,0ded082b6928,3/24/17,3/24/17,3/28/17
1005245,36a97586b505,3/21/17,3/21/17,3/28/17
1005246,82554630011c,3/24/17,3/24/17,3/27/17
1005247,5e44fe2bf9f4,3/1/17,3/15/17,3/28/17
1005248,159a50e10b83,2/17/17,3/15/17,3/18/17
1005249,4975bd10a3c2,3/21/17,3/21/17,3/28/17
1005250,7d3ecb596d9b,3/26/17,3/26/17,3/28/17
1005251,69629f0ad678,3/5/17,3/15/17,3/28/17
1005252,2b1744bcf424,2/20/17,3/15/17,3/22/17
1005253,e11ea578d5bd,2/21/17,3/15/17,3/23/17
1005254,388a5d4e8d7e,3/9/17,3/15/17,3/28/17
1005255,64e4fec0f058,2/17/17,3/15/17,3/19/17
1005256,46f56d7287d6,2/21/17,3/15/17,3/23/17
1005257,d716255debbf,2/22/17,3/15/17,3/24/17
1005258,572830303f01,3/6/17,3/15/17,3/28/17
1005259,34c92ffe90c4,3/13/17,3/15/17,3/28/17
1005260,4c9db6073925,3/17/17,3/17/17,3/28/17
1005261,c6269bb0315b,2/16/17,3/15/17,3/18/17
1005262,3b954082c1b8,2/28/17,3/15/17,3/28/17
1005263,145a535faf71,3/14/17,3/15/17,3/28/17
1005264,b0de5606e120,3/5/17,3/15/17,3/28/17
1005265,844dfb3af211,3/19/17,3/19/17,3/28/17
1005266,93966714a9fc,3/9/17,3/15/17,3/28/17
1005267,1.56E+11,2/19/17,3/15/17,3/21/17
1005268,da52f0f57634,3/14/17,3/15/17,3/28/17
1005269,aa4a828300f0,3/16/17,3/16/17,3/28/17
1.01E+06,665744e691ee,2/13/17,3/15/17,3/15/17
1005271,0bac5453a7c7,3/22/17,3/22/17,3/28/17
1005272,4fd49a724e3b,2/27/17,3/15/17,3/28/17
1005273,179d13c25884,3/16/17,3/16/17,3/28/17
1005274,e98f27c2ec99,3/27/17,3/27/17,3/28/17
1005275,8a3dc2da425b,3/3/17,3/15/17,3/23/17
1.01E+06,1382e405aec0,3/12/17,3/15/17,3/28/17
1005277,f0497940820c,2/20/17,3/15/17,3/22/17
1005278,b1d061209311,3/28/17,3/28/17,3/28/17
1005279,0fdd35254c8e,3/4/17,3/15/17,3/28/17
1005280,95d12db9cf37,3/9/17,3/15/17,3/28/17
1005281,27c9a0285187,2/19/17,3/15/17,3/20/17
1005282,f8cc20700fb7,2/28/17,3/15/17,3/28/17
1005283,265933f40ab5,3/8/17,3/15/17,3/28/17
1005284,a73cd3f82b70,2/28/17,3/15/17,3/28/17
1005285,275613d1e0ea,2/27/17,3/15/17,3/28/17
1005286,50e8c4a525de,3/7/17,3/15/17,3/28/17
1005287,9fac4b34ea03,3/23/17,3/23/17,3/28/17
1005288,58435d43817f,3/6/17,3/15/17,3/28/17
1005289,e2812b4a1600,3/10/17,3/15/17,3/28/17
1005290,290088219fb3,3/27/17,3/27/17,3/28/17
1005291,8ec1fd471cb6,3/23/17,3/23/17,3/28/17
1005292,c74a47945191,3/11/17,3/15/17,3/28/17
1005293,86bbd74f4fe8,3/14/17,3/15/17,3/28/17
1005294,0a263b36292c,3/9/17,3/15/17,3/28/17
1005295,c58cb6bfa8e2,3/9/17,3/15/17,3/24/17
1005296,8104c49e0165,2/21/17,3/15/17,3/23/17
1005297,03a615fdcb77,2/25/17,3/15/17,3/26/17
1005298,8faae5b93fa4,2/20/17,3/15/17,3/22/17
1005299,8aa676d00c68,3/14/17,3/15/17,3/28/17
1005300,0e532d363e95,2/21/17,3/15/17,3/23/17
1005301,bb57d5223c45,3/9/17,3/15/17,3/28/17
1005302,c8fcaf0709be,3/8/17,3/15/17,3/18/17
1005303,d569e3375378,3/8/17,3/15/17,3/27/17
1005304,d60895da93bf,3/24/17,3/24/17,3/28/17
1005305,aa6f9d366a8c,3/6/17,3/15/17,3/28/17
1005306,5f40cb251fe9,2/15/17,3/15/17,3/17/17
